9789498156632|The Once and Future King|823.0|Terence Hanbury White|1996|http://books.google.com/books/content?id=Jx6BvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|678,192
9788635134178|Murder in LaMut|337.0|Raymond E. Feist;Joel Rosenberg|2003|http://books.google.com/books/content?id=I2jbBlMHlAMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|948,283
9782787371549|Jimmy the Hand|368.0|Raymond E. Feist;S. M. Stirling|2003|http://books.google.com/books/content?id=hV4-oITYFN8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|592,588
9787762673882|Well of Darkness|599.0|Margaret Weis;Tracy Hickman|2001|http://books.google.com/books/content?id=XrwaAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9781933342042|Witness for the Prosecution & Selected Plays|352.0|Agatha Christie|1995|http://books.google.com/books/content?id=_9u7AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|253,492
9784217372335|The Little House|368.0|Philippa Gregory|1998|http://books.google.com/books/content?id=rbvUPps9vKsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|459,558
9789003515880|Mystical Paths|576.0|Susan Howatch|1996|http://books.google.com/books/content?id=by4ytBy63o0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,185,413
9789055769060|Glittering Images|512.0|Susan Howatch|1996|http://books.google.com/books/content?id=rDHbn0ORKhQC&printsec=frontcover&img=1&zoom=1&source=gbs_api|711,153
9789267620102|Glamorous Powers|512.0|Susan Howatch|1996|http://books.google.com/books/content?id=_bhPYWs6RrYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|573,855
9787078446974|The Mad Ship|906.0|Robin Hobb|2000|http://books.google.com/books/content?id=2iWezkfdBE8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|236,893
9781814042105|Post Captain|474.0|Patrick O'Brian|1996|http://books.google.com/books/content?id=S761k-z51Q4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,626,475
9782783882206|The Reverse of the Medal|261.0|Patrick O'Brian|1997|http://books.google.com/books/content?id=YtjxFRb39Z4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,231,890
9784479170769|Miss Marple|359.0|Agatha Christie|1997|http://books.google.com/books/content?id=a96qPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|711,153
9781642132447|The Years of Rice and Salt|772.0|Kim Stanley Robinson|2003|http://books.google.com/books/content?id=I38CFD1RnmsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,209,126
9782271852030|Spares|317.0|Michael Marshall Smith|1998|http://books.google.com/books/content?id=83RrAdP9y5UC&printsec=frontcover&img=1&zoom=1&source=gbs_api|378,697
9789616002061|Gravity|342.0|Tess Gerritsen|2004|http://books.google.com/books/content?id=KI66cH39n6sC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9784969620710|The Wise Woman|640.0|Philippa Gregory|2002|http://books.google.com/books/content?id=BEr9wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,303,978
9785894932492|Girls' Night in|586.0|Jessica Adams;Chris Manby;Fiona Walker|2000|http://books.google.com/books/content?id=xLwHHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|254,678
9783996288744|The White Album|224.0|Joan Didion|1993|http://books.google.com/books/content?id=qauOPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|331,745
9784157968023|The Bonesetter's Daughter|352.0|Amy Tan|2001|http://books.google.com/books/content?id=4KHT6mIMDt4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|23,476
9784924036538|The Lexus and the Olive Tree|352.0|Thomas L. Friedman|2000|http://books.google.com/books/content?id=u8zxpq6o7HYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|687,440
9787694800498|'Tis|495.0|Frank McCourt|2000|http://books.google.com/books/content?id=Q3BhQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9789386689856|Ocean Star Express|32.0|Mark Haddon;Peter Sutton|2002|http://books.google.com/books/content?id=I2QZAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,054,991
9781650455078|A Small Pinch of Weather|239.0|Joan Aiken|2000|http://books.google.com/books/content?id=QiFhOBpYZoYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|663,727
9789345855886|The Princess of the Chalet School|159.0|Elinor Mary Brent-Dyer|2000|http://books.google.com/books/content?id=EJcQPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|877,144
9785148795260|Koko|634.0|Peter Straub|2001|http://books.google.com/books/content?id=QV_XQKj4OMkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,403,810
9788203022842|Tree and Leaf|176.0|John Ronald Reuel Tolkien|2001|http://books.google.com/books/content?id=aPb_AAIcwZ0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|782,292
9786580412019|Partners in Crime|347.0|Agatha Christie|2001|http://books.google.com/books/content?id=L0bfy0zgkegC&printsec=frontcover&img=1&zoom=1&source=gbs_api|331,982
9788361389952|Murder in Mesopotamia|264.0|Agatha Christie|2001|http://books.google.com/books/content?id=oFkbc7BbYN0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|971,996
9787274721446|The Lord of the Rings, the Return of the King|72.0|Jude Fisher|2003|http://books.google.com/books/content?id=kNBnQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,066,848
9786400445146|All Families are Psychotic|279.0|Douglas Coupland|2002|http://books.google.com/books/content?id=jYBsNp6NPVoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,185,413
9782993098206|Death in the Clouds|333.0|Agatha Christie|2001|http://books.google.com/books/content?id=M8iyckq4GQ0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|663,727
9782072137631|Appointment with Death|303.0|Agatha Christie|2001|http://books.google.com/books/content?id=lSYwsRkcw4YC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,311,803
9782841378864|Hallowe'en Party|336.0|Agatha Christie|2001|http://books.google.com/books/content?id=Qlx98EGK_jMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,513,341
9789871204595|Hercule Poirot's Christmas|335.0|Agatha Christie|2001|http://books.google.com/books/content?id=EA0j4Jzn4vAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|758,579
9786770937009|The Big Four|272.0|Agatha Christie|2002|http://books.google.com/books/content?id=wcOQUSWQEdUC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,784,166
9782266861789|The Thirteen Problems|315.0|Agatha Christie|2002|http://books.google.com/books/content?id=MK9JNwoZAncC&printsec=frontcover&img=1&zoom=1&source=gbs_api|828,769
9785442436752|They Do it with Mirrors|284.0|Agatha Christie|2002|http://books.google.com/books/content?id=HUuQYGppZi8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|40,075
9785771635393|A Murder is Announced|382.0|Agatha Christie|2002|http://books.google.com/books/content?id=QEEvzeAkdzoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9788861564461|The Mirror Crack'd from Side to Side|351.0|Agatha Christie|2002|http://books.google.com/books/content?id=lTYId7FIJEsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|734,866
9789227754372|Mrs McGinty's Dead|328.0|Agatha Christie|2002|http://books.google.com/books/content?id=gcS0d5HhGEEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,238,056
9784572448577|Taken at the Flood|352.0|Agatha Christie|2002|http://books.google.com/books/content?id=3gWlxIFlMEwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|535,440
9785432142992|The Hollow|384.0|Agatha Christie|2002|http://books.google.com/books/content?id=-f1h4e0hl0oC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9783610834092|Third Girl|365.0|Agatha Christie|2002|http://books.google.com/books/content?id=Dbh7nUkG_6cC&printsec=frontcover&img=1&zoom=1&source=gbs_api|710,204
9784152959720|The Secret of Chimneys|400.0|Agatha Christie|2001|http://books.google.com/books/content?id=1OluX5g96OcC&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,323,637
9784249818625|The Metaphysical Club|560.0|Louis Menand|2002|http://books.google.com/books/content?id=C3Gkwi3SfmMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,161,700
9784238660528|The illustrated man|186.0|Ray Bradbury|2002|http://books.google.com/books/content?id=kePqlVft1bQC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,705,202
9784782412738|Wilkins' Tooth|207.0|Diana Wynne Jones|2002|http://books.google.com/books/content?id=lXUSHqQfOD8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|628,157
9785531075369|Cut|173.0|Patricia McCormick|2002|http://books.google.com/books/content?id=Q140Mlie138C&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,636,197
9786654339843|The Lord of the Rings|224.0|Gary Russell|2004|http://books.google.com/books/content?id=oEZ6AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|436,082
9787545552711|The Lord of the Rings|1200.0|John Ronald Reuel Tolkien|2002|http://books.google.com/books/content?id=LwO-vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|283,845
9787280310480|The Fellowship of the Ring|410.0|John Ronald Reuel Tolkien;Alan Lee|2002|http://books.google.com/books/content?id=K7xSPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|817,861
9781141992219|Lirael|527.0|Garth Nix|2004|http://books.google.com/books/content?id=sDzU8TpKvQAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|592,825
9783647153507|Tales from the Perilous Realm|178.0|John Ronald Reuel Tolkien|2002|http://books.google.com/books/content?id=Wla7NwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,090,324
9785311052053|Breaking Open the Head|336.0|Daniel Pinchbeck|2004|http://books.google.com/books/content?id=QIMaviqqoQoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|426,597
9788978635167|The Yiddish Policemen's Union|414.0|Michael Chabon|2007|http://books.google.com/books/content?id=-reD1g77BfsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|675,583
9782608297204|Beware, Princess Elizabeth|242.0|Carolyn Meyer|2003|http://books.google.com/books/content?id=wPBpR4AFNJ0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|592,825
9783119192234|The Family Way|400.0|Tony Parsons|2005|http://books.google.com/books/content?id=dJEIxdYmnU8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|742,217
9786589804394|Endless Night|303.0|Agatha Christie|2002|http://books.google.com/books/content?id=kY1wuNfgmFQC&printsec=frontcover&img=1&zoom=1&source=gbs_api|308,032
9782090632451|How to be Alone|306.0|Jonathan Franzen|2004|http://books.google.com/books/content?id=ozVWaXd9xvwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,350,455
9781433600643|The Mysterious Mr. Quin|396.0|Agatha Christie|2003|http://books.google.com/books/content?id=n0aMDV7Lm4sC&printsec=frontcover&img=1&zoom=1&source=gbs_api|995,709
9789220463914|The Listerdale Mystery|317.0|Agatha Christie|2003|http://books.google.com/books/content?id=J1tLGz5G84EC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,359,703
9782524986704|The Real Trial of Oscar Wilde|384.0|Merlin Holland|2004|http://books.google.com/books/content?id=QfNgQfTKcg0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,827,561
9781470006201|I Can Read with Me Eyes Shut!|48.0|Dr. Seuss|2003|http://books.google.com/books/content?id=oyF8U9BRTQwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|663,727
9789968337641|Oh, the Places You'll Go!|48.0|Dr. Seuss|2003|http://books.google.com/books/content?id=Ev4Llq5fv4IC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9788596194664|If I Die in a Combat Zone|208.0|Tim O'Brien|2003|http://books.google.com/books/content?id=0qUtSvo_MiEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|687,440
9783738399725|The Return of the King|554.0|J. R. R. Tolkien|2003|http://books.google.com/books/content?id=PI9zPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,892,749
9786464542921|The Silmarillion|386.0|John Ronald Reuel Tolkien;Ted Nasmith|2004|http://books.google.com/books/content?id=hLH0dtl5NVwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,142,255
9788116199048|I Wish that I Had Duck Feet|64.0|Dr. Seuss;Barney Tobey|2004|http://books.google.com/books/content?id=m9cZAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9783314822443|Oh Say Can You Say?|36.0|Dr. Seuss|2004|http://books.google.com/books/content?id=r4l8AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,031,990
9789938785251|There's a Boy in the Girls' Bathroom|208.0|Louis Sachar|2004|http://books.google.com/books/content?id=jHE-PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|533,305
9783918755973|Microserfs|371.0|Douglas Coupland|2004|http://books.google.com/books/content?id=N3AmmJIsK6wC&printsec=frontcover&img=1&zoom=1&source=gbs_api|604,444
9785084008013|Miss Wyoming|320.0|Douglas Coupland|2004|http://books.google.com/books/content?id=2zoTKFNdxpIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,185,413
9784499696052|Where Rainbows End|454.0|Cecelia Ahern|2004|http://books.google.com/books/content?id=PA7t62vA7SAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|900,857
9785873499139|Poirot|727.0|Agatha Christie|2005|http://books.google.com/books/content?id=lbOOJGLxM9MC&printsec=frontcover&img=1&zoom=1&source=gbs_api|591,639
9781246854562|The Art of The Lord of the Rings|224.0|Gary Russell|2004|http://books.google.com/books/content?id=zl-PPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,407,604
9782888308276|The Known World|388.0|Edward P. Jones|2004|http://books.google.com/books/content?id=CVS9a6lC5CwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,276,448
9785513811166|Discover Your Destiny with the Monk Who Sold His Ferrari|240.0|Robin Sharma|2004|http://books.google.com/books/content?id=4hVbNc8rRfEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|742,217
9782809510096|Naked Lunch|289.0|William S. Burroughs|2005|http://books.google.com/books/content?id=1B36S7t4k5AC&printsec=frontcover&img=1&zoom=1&source=gbs_api|449,836
9785647536922|Tropic of Cancer|336.0|Henry Miller|2005|http://books.google.com/books/content?id=ProgRjTL8FIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|379,171
9783543221064|Close Range|318.0|Annie Proulx|2006|http://books.google.com/books/content?id=f-zI3bgDiCAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|960,139
9783307420268|The Love of the Last Tycoon|169.0|F. Scott Fitzgerald|1994|http://books.google.com/books/content?id=3EDbEHca_k8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api|464,538
9784504719051|The Song of Rhiannon|208.0|Evangeline Walton|1992|http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|734,866
9788751104585|Heart Songs and Other Stories|203.0|Annie Proulx|1995|http://books.google.com/books/content?id=_K2fswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,420,646
9787663806466|The voyage of the Dawn Treader|216.0|Clive Staples Lewis|1970|http://books.google.com/books/content?id=fDD3CfYb70cC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,161,700
9785272798518|The Chronicles of Narnia: Lion, the witch and the wardrobe|1425.0|Clive Staples Lewis|1978|http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,134,667
9789280034011|The Short Stories of Ernest Hemingway|499.0|Ernest Hemingway|1986|http://books.google.com/books/content?id=Len1AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,201,278
9789519489402|The Screwtape Letters ; With, Screwtape Proposes a Toast|172.0|Clive Staples Lewis|1982|http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|3,819,216
9789977965887|Reason in History|95.0|Georg Wilhelm Friedrich Hegel|1953|http://books.google.com/books/content?id=BCvcYQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|5,539,357
9786417793326|The Elements of Style|85.0|William Strunk;Elwyn Brooks White|1979|http://books.google.com/books/content?id=ADaMf2tEB7sC&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,370,114
9783069807131|The Presocratics|352.0|Philip Wheelwright|1966|http://books.google.com/books/content?id=V45eMgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|651,870
9782396150334|Spandau|463.0|Albert Speer|1976|http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9788323122542|The Rumble Seat Pony|46.0|Clarence William Anderson|1971|http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,209,363
9783510299349|The Journey with Grandmother|197.0|Edith Unnerstad|1960|http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|920,302
9783240990779|Tyranny of the Majority|352.0|Lani Guinier|1995|http://books.google.com/books/content?id=aRF7XdcCLq0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|829,955
9781034475318|The Origins of the Civil Rights Movement|368.0|Aldon D. Morris|1986|http://books.google.com/books/content?id=7vyHY9DWcu8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api|1,659,673
9781781912106|Presidential Power and the Modern Presidents|384.0|Richard E. Neustadt|1991|http://books.google.com/books/content?id=elGozulX_o8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api|1,232,839
9787148512629|Rest, Rabbit, Rest|32.0|Jacquelyn Reinach;Richard Hefter|1978|http://books.google.com/books/content?id=8-40_Zrp5voC&printsec=frontcover&img=1&zoom=1&source=gbs_api|983,852
9784107138476|Where the Red Fern Grows|288.0|Wilson Rawls|2000|http://books.google.com/books/content?id=IHpRwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,063,054
9789326488705|Poppy's Return|256.0|Avi|2006|http://books.google.com/books/content?id=XbcMJQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,726,995
9787986399586|Diary of a Spider|40.0|Doreen Cronin|2005|http://books.google.com/books/content?id=UWvZo2pIhzMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|592,588
9781236058632|An Old-Fashioned Thanksgiving|32.0|Louisa May Alcott;James Bernardin|2005|http://books.google.com/books/content?id=SKYr4V6C1M0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|853,431
9789250484920|The Paradox of Choice|265.0|Barry Schwartz|2005|http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|661,118
9782435559518|How to Read Literature Like a Professor|314.0|Thomas C. Foster|2003|http://books.google.com/books/content?id=irkUlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,493,682
9787760122410|The Amazing Maurice and His Educated Rodents|256.0|Terry Pratchett|2001|http://books.google.com/books/content?id=1Z8KJQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|572,432
9785538616186|The Wee Free Men|390.0|Terry Pratchett|2004|http://books.google.com/books/content?id=8PLblgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|467,146
9786725619143|Going Postal|377.0|Terry Pratchett|2004|http://books.google.com/books/content?id=5xRh5kkS84UC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,066,374
9781014418267|Modern Mind|847.0|Peter Watson|2002|http://books.google.com/books/content?id=JVdMSavwwHoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|626,972
9788503298314|She Went All the Way|357.0|Meg Cabot|2002|http://books.google.com/books/content?id=3ANI1Q2Z-qsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|191,838
9786606205804|Island|354.0|Aldous Huxley|1962|http://books.google.com/books/content?id=MB3VSMgJ5CkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,637,620
9783514106457|A Year in the Life of William Shakespeare|333.0|James Shapiro|2006|http://books.google.com/books/content?id=86bOlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|782,292
9786355484835|Lucy Sullivan Is Getting Married|640.0|Marian Keyes|2002|http://books.google.com/books/content?id=qLl-3FGhPl0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,801,002
9781618429903|The Terminal Man|266.0|Michael Crichton|2002|http://books.google.com/books/content?id=9hERBFsuOcgC&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,134,170
9785425199530|The Art of the Novel|176.0|Milan Kundera|2003|http://books.google.com/books/content?id=H_3jAacr_U4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|674,635
9786031748361|The Bromeliad Trilogy|502.0|Terry Pratchett|2003|http://books.google.com/books/content?id=IsFpvCusQsIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,129,213
9789014449630|Merry Christmas, Amelia Bedelia|64.0|Peggy Parish|2002|http://books.google.com/books/content?id=SYCULYl-p-IC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,130,636
9781158760908|Identity|176.0|Milan Kundera|1998|http://books.google.com/books/content?id=D30ExgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,385,076
9783739191301|The thief of always|225.0|Clive Barker|1992|http://books.google.com/books/content?id=jKsrAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|502,953
9788838011792|The Illustrated Alchemist|198.0|Paulo Coelho;Alan R. Clarke;Moebius|1998|http://books.google.com/books/content?id=1YX2usKBAMIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,371,063
9784281473572|Mars and Venus Book of Days|368.0|John Gray|1998|http://books.google.com/books/content?id=kd6YGT74stsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|616,538
9785938262871|The Last of the Really Great Whangdoodles|209.0|Julie Andrews Edwards|1996|http://books.google.com/books/content?id=D-iftWFTCcgC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9788766466446|Today I Feel Silly & Other Moods That Make My Day|40.0|Jamie Lee Curtis|1998|http://books.google.com/books/content?id=s_2GIF_c0T8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|2,208,866
9786247206569|The Missing Piece Meets the Big O|104.0|Shel Silverstein|1981|http://books.google.com/books/content?id=-m4gwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|213,891
9787081638406|Lafcadio, the Lion Who Shot Back|112.0|Shel Silverstein|1963|http://books.google.com/books/content?id=lmeJRAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|806,005
9786768082280|The Secret Garden Cookbook|128.0|Amy Cotler|1999|http://books.google.com/books/content?id=c7E_HQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,128,976
9783464779742|Laura's Album|80.0|William Anderson|1998|http://books.google.com/books/content?id=_zTkqDlEV-UC&printsec=frontcover&img=1&zoom=1&source=gbs_api|144,886
9786894040192|Quivers|341.0|Robin Quivers|1995|http://books.google.com/books/content?id=3Fj1h-gIbUsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|456,238
9783573473089|Moonspinners|400.0|Mary Stewart|2003|http://books.google.com/books/content?id=GRhFkTkZba4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,185,413
9789096459940|Small Wonder|264.0|Barbara Kingsolver|2003|http://books.google.com/books/content?id=2mrrlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,066,848
9781301047972|Worlds Enough & Time|272.0|Dan Simmons|2002|http://books.google.com/books/content?id=EKoIG4auiB4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|896,351
9781455490021|The Cheese Monkeys|288.0|Chip Kidd|2002|http://books.google.com/books/content?id=wkCm2zyHAcwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|425,648
9787430784283|Travels|400.0|Michael Crichton|2002|http://books.google.com/books/content?id=QYilZGadTEYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,896,091
9787451207137|Caesar|928.0|Colleen McCullough|2003|http://books.google.com/books/content?id=aoH_-e_syp0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|1,418,986
9787533328685|The Forever War|278.0|Joe Haldeman|2003|http://books.google.com/books/content?id=jc1eCZlD-ScC&printsec=frontcover&img=1&zoom=1&source=gbs_api|995,946
9781701044746|Amelia Bedelia Goes Camping|64.0|Peggy Parish|2003|http://books.google.com/books/content?id=WEEz7PKLpQkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|829,718
9785423049830|The Secret Sister|416.0|Elizabeth Lowell|2005|http://books.google.com/books/content?id=Pmjr6ytkCikC&printsec=frontcover&img=1&zoom=1&source=gbs_api|358,066
9789589223642|Amelia Bedelia Helps Out|64.0|Peggy Parish|2005|http://books.google.com/books/content?id=rELWOiQkJTYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|995,709
9783906795148|Whirlpool|448.0|Elizabeth Lowell|2006|http://books.google.com/books/content?id=FrnsFG4_j1oC&printsec=frontcover&img=1&zoom=1&source=gbs_api|829,718
9787644843290|Teach Us, Amelia Bedelia|64.0|Peggy Parish|2004|http://books.google.com/books/content?id=gnVFCJ4sW3IC&printsec=frontcover&img=1&zoom=1&source=gbs_api|236,893
